,LanguageName,Latitude,Longitude,WordModernName1,Phonetic,SpellingAltv1,source_csv
0,Ref. Spelling,-40.0,-75.5,ellos,fëjëŋɘn,feyengün,12-feyengün.csv
1,Santa Bárbara,-37.67405,-71.80186,ellos,ˌvë.jë.ˈŋɘn,,12-feyengün.csv
2,Cañete,-37.96722,-73.39282,ellos,cʰɪ.ˈðwɪ.ŋɘn,,12-feyengün.csv
3,Tirúa,-38.3699,-73.49067,ellos,ˈɸë.jë.ɣ̞ɐ̝,,12-feyengün.csv
4,Alto Bío Bío,-38.04457,-71.36344,ellos,m̩.ˌvë.jë.ˈŋɘn,,12-feyengün.csv
5,Ercilla,-38.04926,-72.44544,ellos,ˌfɪ.ë.ˈŋɘn,,12-feyengün.csv
6,Galvarino,-38.40865,-72.78342,ellos,fë.jë.ˈŋɘn,,12-feyengün.csv
7,Victoria,-38.35303,-72.19395,ellos,ˈvëj.ŋʊ,,12-feyengün.csv
8,Lonquimay,-38.42587,-71.37014,ellos,ˌfëj.ˈë.ŋɘn,,12-feyengün.csv
9,Chol Chol,-38.51661,-72.97454,ellos,ˌfë.jë.ˈŋɘn,,12-feyengün.csv
10,Puerto Saavedra,-38.78431,-73.39912,ellos,fë.jë.ˈŋɘn,,12-feyengün.csv
11,Truf Truf,-38.75576,-72.43983,ellos,ˌɸë.jë.ˈŋɘn,,12-feyengün.csv
12,Icalma,-38.72338,-71.1847,ellos,ˈfëj.mɘn,,12-feyengün.csv
13,Freire,-38.99144,-72.8833,ellos,ˌfë.jë.ˈŋɘn,,12-feyengün.csv
14,Cunco,-38.97601,-72.01425,ellos,ë.ˈŋɘn,,12-feyengün.csv
15,Nueva Toltén,-39.20931,-73.1312,ellos,fë.ˈjɪ.ŋɘn,,12-feyengün.csv
16,Villarrica,-39.48612,-72.3038,ellos,ˌfë.jë.ˈŋɘn,,12-feyengün.csv
17,Curarrehue,-39.46788,-71.55193,ellos,ˌfëj.ˈjë.ŋɘn,,12-feyengün.csv
18,Mariquina,-39.45147,-73.26457,ellos,ˌfë.jë.ˈŋɘn,,12-feyengün.csv
19,Lanco,-39.5046,-72.44441,ellos,hë.ˈjɘ.ŋɘn,,12-feyengün.csv
20,Panguipulli,-39.54399,-72.12614,ellos,fëj.ˈɣɘŋ,,12-feyengün.csv
21,Valdivia,-39.81291,-72.95438,ellos,ˌfë.ˈjɘ.ŋɘn,,12-feyengün.csv
22,San Pablo,-40.38308,-73.34988,ellos,ˈëj.t̪ɘn,,12-feyengün.csv
23,S. Juan de la Costa,-40.51004,-73.52129,ellos,ˈfëj.ŋɘn,,12-feyengün.csv
24,Chalileo,-36.42252,-66.47321,ellos,ëj.ˈŋɘn,,12-feyengün.csv
25,Zapala,-38.85047,-69.74997,ellos,ëj.ˈmɘn,,12-feyengün.csv
26,Junín de los Andes,-39.82386,-71.28742,ellos,fɪ.ˈŋɘn,,12-feyengün.csv
27,Huiliches,-39.63992,-71.18686,ellos,f̞ë.jë.ˈŋɘn,,12-feyengün.csv
28,Jacobacci,-41.28813,-69.55719,ellos,ëj.ˈmɘn,,12-feyengün.csv
29,Ref. Spelling,-40.0,-75.5,estrella,wɐ̝ŋɘlën,wangülen,7-wangülen.csv
30,Santa Bárbara,-37.67405,-71.80186,estrella,ˌwɐ̝ŋ.ˈɡlën,,7-wangülen.csv
31,Cañete,-37.96722,-73.39282,estrella,ˌwɐ̝ŋ.ɡɘ̆.ˈlën,,7-wangülen.csv
32,Tirúa,-38.3699,-73.49067,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
33,Alto Bío Bío,-38.04457,-71.36344,estrella,ˌwɐ̝.ŋɘ̆.ˈlën,,7-wangülen.csv
34,Angol,-37.86289,-72.68304,estrella,ˌwɐ̝ŋ.ɡɘ.ˈlën,,7-wangülen.csv
35,Lumaco,-38.17584,-72.89947,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
36,Ercilla,-38.04926,-72.44544,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
37,Galvarino,-38.40865,-72.78342,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
38,Victoria,-38.35303,-72.19395,estrella,ˈwɐ̝ŋ.ɡlën,,7-wangülen.csv
39,Lonquimay,-38.42587,-71.37014,estrella,wɐ̝ŋ.ˈɡlën,,7-wangülen.csv
40,Chol Chol,-38.51661,-72.97454,estrella,ˌwɐ̝ŋ.ɡɘ.ˈlën,,7-wangülen.csv
41,Dollinco,-38.67157,-72.82837,estrella,ˈwɐ̝.ŋɘ̆.ˌlën,,7-wangülen.csv
42,Vilcún,-38.59695,-72.31239,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
43,Puerto Saavedra,-38.78431,-73.39912,estrella,wɐ̝.ˌŋɘ.ˈlën,,7-wangülen.csv
44,Truf Truf,-38.75576,-72.43983,estrella,wɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
45,Icalma,-38.72338,-71.1847,estrella,ˌwɐ̝ŋ.ɡɘ.ˈlën,,7-wangülen.csv
46,Freire,-38.99144,-72.8833,estrella,wɐ̝ŋ.ˈlën,,7-wangülen.csv
47,Cunco,-38.97601,-72.01425,estrella,wɐ̝ŋ.ˈɡlën,,7-wangülen.csv
48,Nueva Toltén,-39.20931,-73.1312,estrella,ˈwɐ̝.ŋɘ.lën,,7-wangülen.csv
49,Villarrica,-39.48612,-72.3038,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
50,Curarrehue,-39.46788,-71.55193,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
51,Mariquina,-39.45147,-73.26457,estrella,ˌwɐ̝ŋ.ˈɡlëŋ,,7-wangülen.csv
52,Lanco,-39.5046,-72.44441,estrella,ˌwɐ̝.ɣɘ.ˈlën,,7-wangülen.csv
53,Panguipulli,-39.54399,-72.12614,estrella,ˌwɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
54,Valdivia,-39.81291,-72.95438,estrella,ˌwɐ̝ŋ.ɡɘ.ˈlën,,7-wangülen.csv
55,Chalileo,-36.42252,-66.47321,estrella,wɐ̝ŋ.ˈɡlën,,7-wangülen.csv
56,Picunches,-38.78279,-70.22884,estrella,wɐ̝ŋ.ˈlën,,7-wangülen.csv
57,Zapala,-38.85047,-69.74997,estrella,wɐ̝.ŋɘ.ˈlën,,7-wangülen.csv
58,Aluminé,-39.19681,-71.05406,estrella,wɐ̝ŋ.ˈlën,,7-wangülen.csv
59,Junín de los Andes,-39.82386,-71.28742,estrella,wɐ̝ŋ.ˈɡlën,,7-wangülen.csv
60,Huiliches,-39.63992,-71.18686,estrella,wɐ̝ŋ.ˈɟ͡ʝën,,7-wangülen.csv
61,Jacobacci,-41.28813,-69.55719,estrella,wɐ̝ŋ.ˈlën,,7-wangülen.csv
62,Cushamen,-42.23392,-71.34994,estrella,ˌwɐ̝.ŋɘ.ˈɮën,,7-wangülen.csv
63,Futaleufú,-42.95052,-71.18351,estrella,ˌwɐ̝.ŋɘ.ˈʝë,,7-wangülen.csv
64,Lago Rosario,-43.24408,-71.32581,estrella,ˌwɐ̝.ŋɘ.ˈljë,,7-wangülen.csv
65,Ref. Spelling,-40.0,-75.5,llorar,ŋɘmɐ̝n,ngüman,11-ngüman.csv
66,Santa Bárbara,-37.67405,-71.80186,llorar,ˌŋɘ.ˈmɐ̝.pën,,11-ngüman.csv
67,Cañete,-37.96722,-73.39282,llorar,ŋ̩.ˈmɐ̝l,,11-ngüman.csv
68,Tirúa,-38.3699,-73.49067,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
69,Alto Bío Bío,-38.04457,-71.36344,llorar,ŋʊ.ˈmɐ̝n,,11-ngüman.csv
70,Angol,-37.86289,-72.68304,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
71,Lumaco,-38.17584,-72.89947,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
72,Ercilla,-38.04926,-72.44544,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
73,Galvarino,-38.40865,-72.78342,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
74,Victoria,-38.35303,-72.19395,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
75,Lonquimay,-38.42587,-71.37014,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
76,Chol Chol,-38.51661,-72.97454,llorar,nɘ.ˈmɐ̝n,,11-ngüman.csv
77,Dollinco,-38.67157,-72.82837,llorar,ɣɘ.ˈmɐ̝n,,11-ngüman.csv
78,Vilcún,-38.59695,-72.31239,llorar,ŋɘ.ˈmɐ̝.lö,,11-ngüman.csv
79,Puerto Saavedra,-38.78431,-73.39912,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
80,Truf Truf,-38.75576,-72.43983,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
81,Icalma,-38.72338,-71.1847,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
82,Freire,-38.99144,-72.8833,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
83,Cunco,-38.97601,-72.01425,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
84,Nueva Toltén,-39.20931,-73.1312,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
85,Villarrica,-39.48612,-72.3038,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
86,Curarrehue,-39.46788,-71.55193,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
87,Mariquina,-39.45147,-73.26457,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
88,Lanco,-39.5046,-72.44441,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
89,Panguipulli,-39.54399,-72.12614,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
90,Valdivia,-39.81291,-72.95438,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
91,San Pablo,-40.38308,-73.34988,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
92,S. Juan de la Costa,-40.51004,-73.52129,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
93,Chalileo,-36.42252,-66.47321,llorar,ŋɘ.ˈmɐ̝,,11-ngüman.csv
94,Picunches,-38.78279,-70.22884,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
95,Zapala,-38.85047,-69.74997,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
96,Aluminé,-39.19681,-71.05406,llorar,ŋɘ.ˌmɐ̝.ˈjɐ̝n,,11-ngüman.csv
97,Junín de los Andes,-39.82386,-71.28742,llorar,ɣɘ.ˈmɐ̝n,,11-ngüman.csv
98,Huiliches,-39.63992,-71.18686,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
99,Jacobacci,-41.28813,-69.55719,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
100,Cushamen,-42.23392,-71.34994,llorar,ŋɘ.ˈmɐ̝j,,11-ngüman.csv
101,Lago Rosario,-43.24408,-71.32581,llorar,ŋɘ.ˈmɐ̝n,,11-ngüman.csv
102,Ref. Spelling,-40.0,-75.5,bajar,nɐ̝ɣɘn,nagün,11-nagün.csv
103,Santa Bárbara,-37.67405,-71.80186,bajar,nɐ̝.ˈɣɘl,,11-nagün.csv
104,Cañete,-37.96722,-73.39282,bajar,nɐ̝ɣ,,11-nagün.csv
105,Tirúa,-38.3699,-73.49067,bajar,ˈnɐ̝.ɣ̞ɪ,,11-nagün.csv
106,Alto Bío Bío,-38.04457,-71.36344,bajar,nɐ̝.ˈɣɐ̝n,,11-nagün.csv
107,Lumaco,-38.17584,-72.89947,bajar,ˈnɐ̝.ɣɘj,,11-nagün.csv
108,Ercilla,-38.04926,-72.44544,bajar,nɐ̝.ˈɣɪ,,11-nagün.csv
109,Galvarino,-38.40865,-72.78342,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
110,Victoria,-38.35303,-72.19395,bajar,nɐ̝.ˈɪn,,11-nagün.csv
111,Lonquimay,-38.42587,-71.37014,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
112,Chol Chol,-38.51661,-72.97454,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
113,Dollinco,-38.67157,-72.82837,bajar,nɐ̝w.ˈpɐ̝n,,11-nagün.csv
114,Puerto Saavedra,-38.78431,-73.39912,bajar,nɐ̝.ˈŋɘn,,11-nagün.csv
115,Truf Truf,-38.75576,-72.43983,bajar,nɐ̝.ˈɣ̞ɘn,,11-nagün.csv
116,Icalma,-38.72338,-71.1847,bajar,ˈnɐ̝.ɣɐ̝n,,11-nagün.csv
117,Cunco,-38.97601,-72.01425,bajar,nɐ̝.ˈwɘn,,11-nagün.csv
118,Nueva Toltén,-39.20931,-73.1312,bajar,nɐ̝.ˈɣ̞ɘn,,11-nagün.csv
119,Villarrica,-39.48612,-72.3038,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
120,Curarrehue,-39.46788,-71.55193,bajar,nɐ̝.ˈɣɐ̝n,,11-nagün.csv
121,Mariquina,-39.45147,-73.26457,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
122,Lanco,-39.5046,-72.44441,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
123,Panguipulli,-39.54399,-72.12614,bajar,nɐ̝.ˈɣɐ̝n,,11-nagün.csv
124,Valdivia,-39.81291,-72.95438,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
125,S. Juan de la Costa,-40.51004,-73.52129,bajar,nɐ̝.ˈɣɪn,,11-nagün.csv
126,Chalileo,-36.42252,-66.47321,bajar,nɐ̝.ˈwɘn,,11-nagün.csv
127,Zapala,-38.85047,-69.74997,bajar,nɐ̝.ˈɣɪn,,11-nagün.csv
128,Junín de los Andes,-39.82386,-71.28742,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
129,Huiliches,-39.63992,-71.18686,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
130,Cushamen,-42.23392,-71.34994,bajar,nɐ̝.ˈɣɐ̝n,,11-nagün.csv
131,Lago Rosario,-43.24408,-71.32581,bajar,nɐ̝.ˈɣɘn,,11-nagün.csv
132,Ref. Spelling,-40.0,-75.5,cama,nɘt̪ɐ̝nt̪ʊ,nüt’ant'u,10-nüt'ant'u.csv
133,Santa Bárbara,-37.67405,-71.80186,cama,ˌŋɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
134,Tirúa,-38.3699,-73.49067,cama,nɘ̆.ˈt̪ɐ̝n̪.t̪ö,,10-nüt'ant'u.csv
135,Alto Bío Bío,-38.04457,-71.36344,cama,nɘ.ˈt̪ɐ̝n̪.t̪ö̥,,10-nüt'ant'u.csv
136,Angol,-37.86289,-72.68304,cama,nɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
137,Lumaco,-38.17584,-72.89947,cama,nɘ.ˈt̪ɐ̝n̪.t̪ö̥,,10-nüt'ant'u.csv
138,Victoria,-38.35303,-72.19395,cama,nɘ̆.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
139,Lonquimay,-38.42587,-71.37014,cama,ŋɘ.ˈt̪ɐ̝n̪.t̪ʊ̥,,10-nüt'ant'u.csv
140,Chol Chol,-38.51661,-72.97454,cama,ŋɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
141,Dollinco,-38.67157,-72.82837,cama,ˌŋɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
142,Vilcún,-38.59695,-72.31239,cama,ˌɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
143,Puerto Saavedra,-38.78431,-73.39912,cama,ŋɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
144,Truf Truf,-38.75576,-72.43983,cama,ŋɘ̆.ˈt̪ɐ̝n̪.t̪ʊ̥,,10-nüt'ant'u.csv
145,Icalma,-38.72338,-71.1847,cama,ɘ.ˈt̪ʰɐ̝n̪.t̪ʰʊ,,10-nüt'ant'u.csv
146,Freire,-38.99144,-72.8833,cama,nɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
147,Cunco,-38.97601,-72.01425,cama,ˌŋɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
148,Nueva Toltén,-39.20931,-73.1312,cama,nɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
149,Villarrica,-39.48612,-72.3038,cama,ʊ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
150,Curarrehue,-39.46788,-71.55193,cama,ɣɘ.ˈt̪ɐ̝n̪.t̪ö,,10-nüt'ant'u.csv
151,Mariquina,-39.45147,-73.26457,cama,ˌnɘ.t̪ɐ̝n̪.ˈt̪ʊn,,10-nüt'ant'u.csv
152,Lanco,-39.5046,-72.44441,cama,kt̪̩.ˈt̪ɐ̝n̪.t̪ʊ̥,,10-nüt'ant'u.csv
153,Panguipulli,-39.54399,-72.12614,cama,ɣɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
154,Valdivia,-39.81291,-72.95438,cama,nɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
155,San Pablo,-40.38308,-73.34988,cama,ŋɘ.ˈt̪ɐ̝l,,10-nüt'ant'u.csv
156,S. Juan de la Costa,-40.51004,-73.52129,cama,kɘ.ˈt͡sɐ̝n̪.t̪ö,,10-nüt'ant'u.csv
157,Aluminé,-39.19681,-71.05406,cama,ŋɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
158,Junín de los Andes,-39.82386,-71.28742,cama,ŋɘ̆.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
159,Huiliches,-39.63992,-71.18686,cama,n̩.ˈt̪ɐ̝n̪.t̪ö,,10-nüt'ant'u.csv
160,Cushamen,-42.23392,-71.34994,cama,nɘ.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
161,Futaleufú,-42.95052,-71.18351,cama,n̩.ˈt̪ɐ̝n̪.t̪ʊ,,10-nüt'ant'u.csv
162,Lago Rosario,-43.24408,-71.32581,cama,ŋɘ.ˈt̪ɐ̝n̪.t̪öw,,10-nüt'ant'u.csv
163,Ref. Spelling,-40.0,-75.5,amigo,wën̪ɘj,wen’üy,5-wen'üy.csv
164,Santa Bárbara,-37.67405,-71.80186,amigo,ˈwë.nɪ,,5-wen'üy.csv
165,Cañete,-37.96722,-73.39282,amigo,wë.ˈnɪ,,5-wen'üy.csv
166,Tirúa,-38.3699,-73.49067,amigo,wë.ˈnɪ,,5-wen'üy.csv
167,Alto Bío Bío,-38.04457,-71.36344,amigo,wë.ˈnɪ,,5-wen'üy.csv
168,Angol,-37.86289,-72.68304,amigo,wë.ˈnɪ,,5-wen'üy.csv
169,Lumaco,-38.17584,-72.89947,amigo,ˈwë.nɪ,,5-wen'üy.csv
170,Ercilla,-38.04926,-72.44544,amigo,ˈwën.nɪ,,5-wen'üy.csv
171,Galvarino,-38.40865,-72.78342,amigo,ˈwë.nɪ,,5-wen'üy.csv
172,Victoria,-38.35303,-72.19395,amigo,wë.ˈnɪ,,5-wen'üy.csv
173,Lonquimay,-38.42587,-71.37014,amigo,ˈwë.nɪ,,5-wen'üy.csv
174,Chol Chol,-38.51661,-72.97454,amigo,bwë.ˈnɘj,,5-wen'üy.csv
175,Dollinco,-38.67157,-72.82837,amigo,wë.ˈnɪ,,5-wen'üy.csv
176,Vilcún,-38.59695,-72.31239,amigo,ˈwë.nɪ,,5-wen'üy.csv
177,Puerto Saavedra,-38.78431,-73.39912,amigo,wë.ˈn̪ɪj,,5-wen'üy.csv
178,Truf Truf,-38.75576,-72.43983,amigo,wë.ˈnɪ,,5-wen'üy.csv
179,Icalma,-38.72338,-71.1847,amigo,wë.ˈnɪ,,5-wen'üy.csv
180,Freire,-38.99144,-72.8833,amigo,wë.ˈnɘj,,5-wen'üy.csv
181,Cunco,-38.97601,-72.01425,amigo,wë.ˈnɪ,,5-wen'üy.csv
182,Nueva Toltén,-39.20931,-73.1312,amigo,ˈwë.nëj,,5-wen'üy.csv
183,Villarrica,-39.48612,-72.3038,amigo,wë.ˈnëj,,5-wen'üy.csv
184,Curarrehue,-39.46788,-71.55193,amigo,wë.ˈnëj,,5-wen'üy.csv
185,Mariquina,-39.45147,-73.26457,amigo,wë.ˈnëj,,5-wen'üy.csv
186,Lanco,-39.5046,-72.44441,amigo,wë.ˈnɘj,,5-wen'üy.csv
187,Panguipulli,-39.54399,-72.12614,amigo,wë.ˈnëj,,5-wen'üy.csv
188,Valdivia,-39.81291,-72.95438,amigo,wë.ˈnɘj,,5-wen'üy.csv
189,San Pablo,-40.38308,-73.34988,amigo,ɐ̝.ˈnɐ̝j,,5-wen'üy.csv
190,Chalileo,-36.42252,-66.47321,amigo,wë.ˈnɪ,,5-wen'üy.csv
191,Picunches,-38.78279,-70.22884,amigo,wë.ˈnɪ,,5-wen'üy.csv
192,Zapala,-38.85047,-69.74997,amigo,wë.ˈnɪ,,5-wen'üy.csv
193,Aluminé,-39.19681,-71.05406,amigo,wë.ˈnɪ,,5-wen'üy.csv
194,Junín de los Andes,-39.82386,-71.28742,amigo,wë.ˈnëj,,5-wen'üy.csv
195,Huiliches,-39.63992,-71.18686,amigo,wë.ˈnɘj,,5-wen'üy.csv
196,Jacobacci,-41.28813,-69.55719,amigo,wë.ˈnëjç,,5-wen'üy.csv
197,Cushamen,-42.23392,-71.34994,amigo,wë.ˈnɪ,,5-wen'üy.csv
198,Futaleufú,-42.95052,-71.18351,amigo,wë.ˈnɪ,,5-wen'üy.csv
199,Lago Rosario,-43.24408,-71.32581,amigo,wë.ˈnɘj,,5-wen'üy.csv
200,Ref. Spelling,-40.0,-75.5,puerta,wɘɲɪl,wüñil,10-wüñil.csv
201,Tirúa,-38.3699,-73.49067,puerta,wɪ.ˈʎɪn,,10-wüñil.csv
202,Alto Bío Bío,-38.04457,-71.36344,puerta,wɪ.ˈɲɪl,,10-wüñil.csv
203,Ercilla,-38.04926,-72.44544,puerta,öɲ.ˈmɪ,,10-wüñil.csv
204,Galvarino,-38.40865,-72.78342,puerta,wɐ̝ʎ.ˈŋɪɲ,,10-wüñil.csv
205,Victoria,-38.35303,-72.19395,puerta,wɘ.ˈʎɪɲ,,10-wüñil.csv
206,Lonquimay,-38.42587,-71.37014,puerta,wɪl.ˈɲɪɲ,,10-wüñil.csv
207,Chol Chol,-38.51661,-72.97454,puerta,wɘ.ˈɲɪl,,10-wüñil.csv
208,Truf Truf,-38.75576,-72.43983,puerta,wɪ.ˈɲɪlɬ,,10-wüñil.csv
209,Cunco,-38.97601,-72.01425,puerta,ɘ.ˈɲɪl,,10-wüñil.csv
210,Nueva Toltén,-39.20931,-73.1312,puerta,wɘl.ˈɲɪɲ,,10-wüñil.csv
211,Villarrica,-39.48612,-72.3038,puerta,ʊl.ˈɲɪn,,10-wüñil.csv
212,Mariquina,-39.45147,-73.26457,puerta,vɘ.ˈɲɪl,,10-wüñil.csv
213,Panguipulli,-39.54399,-72.12614,puerta,wɪ.ˈʎɪn,,10-wüñil.csv
214,Valdivia,-39.81291,-72.95438,puerta,ʊ.ˈɲɪl,,10-wüñil.csv
215,Picunches,-38.78279,-70.22884,puerta,wɐ̝.ˈʎen,,10-wüñil.csv
216,Aluminé,-39.19681,-71.05406,puerta,wɘl.ˈɲɪɲ,,10-wüñil.csv
217,Junín de los Andes,-39.82386,-71.28742,puerta,wɘ.ˈɲɪl,,10-wüñil.csv
218,Lago Rosario,-43.24408,-71.32581,puerta,wɪ.ˈʎɪn,,10-wüñil.csv
219,Ref. Spelling,-40.0,-75.5,mano,kʊwɘ,kuwü,4-kuwü.csv
220,Santa Bárbara,-37.67405,-71.80186,mano,ˈkʰɘ.wɘ,,4-kuwü.csv
221,Cañete,-37.96722,-73.39282,mano,ˈcʰɘ.wɘ,,4-kuwü.csv
222,Tirúa,-38.3699,-73.49067,mano,ˈkɘ.wɘ,,4-kuwü.csv
223,Alto Bío Bío,-38.04457,-71.36344,mano,kɘ.ˈwɘ,,4-kuwü.csv
224,Angol,-37.86289,-72.68304,mano,kʊ̆.ˈwɘ,,4-kuwü.csv
225,Lumaco,-38.17584,-72.89947,mano,ˈkʊ.ɻʊ,,4-kuwü.csv
226,Ercilla,-38.04926,-72.44544,mano,kʊ.ˈwɘ,,4-kuwü.csv
227,Galvarino,-38.40865,-72.78342,mano,kʊ.ˈwɘ,,4-kuwü.csv
228,Victoria,-38.35303,-72.19395,mano,kʊ.ˈwɘ,,4-kuwü.csv
229,Lonquimay,-38.42587,-71.37014,mano,kʰɘ.ˈwɘ,,4-kuwü.csv
230,Chol Chol,-38.51661,-72.97454,mano,kʊ.ˈwɘ,,4-kuwü.csv
231,Dollinco,-38.67157,-72.82837,mano,kʊ.ˈwɘ,,4-kuwü.csv
232,Vilcún,-38.59695,-72.31239,mano,kʰʊ.ˈwɘ,,4-kuwü.csv
233,Puerto Saavedra,-38.78431,-73.39912,mano,kʊ.ˈwɘ,,4-kuwü.csv
234,Truf Truf,-38.75576,-72.43983,mano,kʊ.ˈwɘ,,4-kuwü.csv
235,Icalma,-38.72338,-71.1847,mano,kɘ.ˈwɘ,,4-kuwü.csv
236,Freire,-38.99144,-72.8833,mano,kʊ.ˈwɘ,,4-kuwü.csv
237,Cunco,-38.97601,-72.01425,mano,kʰʊ.ˈwʊ,,4-kuwü.csv
238,Nueva Toltén,-39.20931,-73.1312,mano,ˈkʊ.wɘ,,4-kuwü.csv
239,Villarrica,-39.48612,-72.3038,mano,ˈkʰɘ.wɘ,,4-kuwü.csv
240,Curarrehue,-39.46788,-71.55193,mano,kʰɘ.ˈwɘ,,4-kuwü.csv
241,Mariquina,-39.45147,-73.26457,mano,kʊ,,4-kuwü.csv
242,Lanco,-39.5046,-72.44441,mano,ˈkʰɘ.wɘ,,4-kuwü.csv
243,Panguipulli,-39.54399,-72.12614,mano,kɘ.ˈwɘ,,4-kuwü.csv
244,Valdivia,-39.81291,-72.95438,mano,ˈkʰʊ.ɣʊ,,4-kuwü.csv
245,San Pablo,-40.38308,-73.34988,mano,ˈkʊ.wɘ,,4-kuwü.csv
246,S. Juan de la Costa,-40.51004,-73.52129,mano,ˈkʊ.wɘ,,4-kuwü.csv
247,Chalileo,-36.42252,-66.47321,mano,kʰɘ.ˈwɘ,,4-kuwü.csv
248,Picunches,-38.78279,-70.22884,mano,xʊ.ˈwɘ,,4-kuwü.csv
249,Zapala,-38.85047,-69.74997,mano,kʰɘ.ˈwɘ,,4-kuwü.csv
250,Aluminé,-39.19681,-71.05406,mano,kʰʊ.ˈwɘ,,4-kuwü.csv
251,Junín de los Andes,-39.82386,-71.28742,mano,kʊ.ˈwɘ,,4-kuwü.csv
252,Huiliches,-39.63992,-71.18686,mano,kʊ.ˈwɘ,,4-kuwü.csv
253,Jacobacci,-41.28813,-69.55719,mano,kʰɘ.ˈwɘ,,4-kuwü.csv
254,Cushamen,-42.23392,-71.34994,mano,kɘ.ˈwɘ,,4-kuwü.csv
255,Futaleufú,-42.95052,-71.18351,mano,xʊ.ˈwʊ,,4-kuwü.csv
256,Lago Rosario,-43.24408,-71.32581,mano,kɘ.ˈwɘ,,4-kuwü.csv
257,Ref. Spelling,-40.0,-75.5,bueno,kɘmë,küme,3-küme.csv
258,Santa Bárbara,-37.67405,-71.80186,bueno,kɘ.ˈmɪ,,3-küme.csv
